portfolio_date,SPY_RETURN,QQQ_RETURN,IWM_RETURN,EFA_RETURN,EEM_RETURN,VNQ_RETURN,AAPL_RETURN,MSFT_RETURN,NVDA_RETURN,JPM_RETURN,JNJ_RETURN,XOM_RETURN,LQD_RETURN,HYG_RETURN,TIP_RETURN,GLD_RETURN,SLV_RETURN,PPLT_RETURN,DBC_RETURN,USO_RETURN,DGS2_CHANGE,DGS5_CHANGE,DGS10_CHANGE,DGS30_CHANGE,EURUSD_RETURN
2023-01-30,0.007950398366348567,0.015433864770273916,0.012192666788439237,0.01463011377941496,0.021391661908076672,0.005445793025292366,0.02003909679783141,0.012716525351212322,0.019039943649534413,-0.0032179272606443297,0.005016061811712955,0.014564995091628698,0.005031333615121054,0.005997674677800535,0.0012077696045354734,-0.012404522032232055,0.0033117346486268547,-0.004069140815940739,-0.006132764333765326,-0.011401396067632106,-0.00023949334906310613,-7.485596783052689e-05,0.00013699895167830798,0.0003446862269505947,0.0053458826619696784
2023-01-31,0.01272199099611528,0.016719111543329966,0.005656427494364093,0.018189548580441212,0.02089806629840097,0.020161779043381817,0.010071490841498092,0.010264530745229379,0.021318663142517697,0.001034356961539095,0.007623461429992014,0.0074497687177297045,0.003397055505290964,0.006780339288604895,0.0069609371663606244,-0.005351665531120655,0.0009750663130882143,0.012872338148653024,0.0025531640857592375,0.006321230038313601,-0.00033764227351494065,-0.0004011398748413736,-0.0007378376614135323,-0.0002409767699870798,0.0015556281066158339
2023-02-01,0.009358365939799072,0.01013205591188052,0.002555197714898641,0.009728080154316105,0.010813000590917029,0.0060080597677880255,0.017103643289485125,0.009836206666582713,0.018126859197061456,-0.005178495764501923,0.00455925336746702,-0.009661440604001887,0.008859776931586176,0.0024768984782878893,0.0019092034393064774,-0.004284614059138052,-0.009370722018727845,-0.010251315121494842,-0.008640901781715279,-0.0032507347591014465,-0.0007712051870145067,-0.0008454168457018713,-0.000956662363747602,-0.0009258561837764615,-0.0007433926895686791
2023-02-02,0.012249107650392678,-0.0013211044182046615,0.007556169031705507,0.001828797139715523,-0.004170720157564097,0.002870017831012933,-0.0052303996600686535,0.0043452780071268505,-0.0060385962661142645,0.0061845535368035345,0.010716752038555103,0.016076128905707605,0.005960668873685922,0.006228687103366425,0.00313011877576979,0.015385155865447083,0.014305413838113835,0.009922100815374363,0.006272917367131758,0.010233467659314986,-0.00017135887463643837,-9.330718904729544e-05,2.7040375887982428e-05,-0.00036140276373948125,-0.0021824987388549947
2023-02-03,-0.004859949347799161,-0.0044255011289153975,-0.0022459253640180073,-0.004249138309208787,-0.006857419786543251,0.0018928926454807233,0.000273299914235262,-0.0058867681193976095,0.0048587867088678086,0.005845182419910692,-0.0017811327862736232,0.00011527194682517351,0.0010066858795182514,-0.0037622875264687597,0.009468608381852513,0.02692572113617158,0.0184185495341187,0.014954013246501117,0.012461052621666236,0.01092981087453383,0.000347692196726809,-5.980226095100312e-05,0.0003922029838135971,0.0008688723614090051,-0.0017269097872643646
2023-02-06,-0.016395797811915972,-0.012622186258140227,-0.016898824927297714,0.0003114908169513332,-0.01145021034094941,-0.010264241259091866,-0.018865827696700966,-0.015818113046122354,-0.0022427410093054136,-0.01198822964879909,-0.008326934928294876,-0.02516202862571859,-0.0036756766367399343,-0.011544815258130642,-0.0075005157483203745,0.0020867155734572377,-0.009351873659648303,0.0016100187809097478,-0.01797853122495191,-0.021423963951683375,-0.0004630712912861791,-0.0002354913252041636,-9.92881659644464e-05,-0.0009014606377993301,-0.002461373890708265
2023-02-07,-0.007045247415081272,-0.015773945091300964,-0.019095893047015068,-0.012653699204086561,-0.02348900014255828,-0.013751875393140846,0.002750058710936757,0.0023810578194899826,-0.010067656876630915,-0.011741158736466594,-0.007152279899678359,0.010533218862515209,-0.012542317151583585,-0.013798240569491067,-0.00985882365214006,0.006231817186439314,0.010730879630973973,0.022781083330099913,0.00496366316116844,0.021688925831882554,0.0007249253812284488,0.0007645786876432823,0.0010772409672517992,0.0009584362994496734,-0.009349254641175076
2023-02-08,-0.006824216582285249,-0.006564024710742925,-0.00044183780265969787,-0.006875706690669427,-0.016456977633963404,0.007521569844972109,-5.351330429612447e-05,-0.0016458941678351526,-0.007797292404783054,0.0045807123880594654,-0.006667410570260396,-0.00644426895992831,0.0038407933981515555,0.004417581946920725,0.001658839382101758,-0.0002795352465916074,-0.0031206384155494813,-0.0009740639933104138,-0.002160925782071368,0.018673637894518473,-0.0001128557467640444,0.0001834145779556191,-8.469120971988145e-05,0.00011058794428629525,-0.006321729170811797
2023-02-09,0.0020278875346235515,-0.006870332267713776,0.0050206039650158435,0.0037234026599124058,-0.005338096223584393,-0.0008577423068888814,-0.006775184009034359,-0.0050854255710232185,0.012214886171656435,-0.004597522237689987,-0.005559136450873616,0.009880320565388234,0.0012462431238867838,0.008096698266468035,-0.0010359874859109616,0.0026660553969395733,-0.001664869600236062,0.0024404913424042906,-0.005403768464659071,0.006757493501453739,0.00017960368895894292,0.00016438194163911421,0.00014662696863465031,7.556616242724936e-05,0.0007873835172855269
2023-02-10,-0.009112576117363208,-0.0018519659861451227,0.0031708793043347125,0.011971128370718384,-0.0003485671434371503,-0.010528997611075817,-0.0012516665418290255,-0.004051679481448024,-0.01770292726616658,-0.00027224111236143125,-0.003990363087694722,0.011427922848777429,-0.005517055112215745,-0.0007702212271773752,-0.008941474902275773,-0.012839128219666842,-0.007990087597717216,-0.001988031963061291,-0.0017190268024385926,0.011389814077804488,0.0002591022030986573,0.0004916950323633201,0.0007517840674423754,0.0006055141095392293,0.0025050610668239585
2023-02-13,-0.0012878419653514482,-0.008409472368120865,0.016521391112822408,0.0059042580662791565,0.0017099557565458876,0.00510273680747,-0.01700815547638311,-0.011480249768322633,0.0007759862269456283,0.0024009360534202034,0.012313341433030658,0.002180344987669694,0.0030892473752021027,0.003843035988844134,-0.0012003189273686152,0.0020473363819216313,0.0024739364806858825,0.012122747903327902,0.0046438997335580025,-0.01097600895074477,-0.00016794900069326153,-0.00042514291682094007,-0.0006082567035499214,-0.000481145749957591,0.0012835324456267779
2023-02-14,0.004057610607522189,0.0002782318212150819,0.006398049843889859,-0.009073122302637276,-0.009279929704451906,0.003963121842695334,0.007863020650362412,0.0023095685687603133,0.0013521159277934,0.007673908185395405,-0.0024368230044094527,-0.00767499366722711,0.0035005324848517904,0.005362361383200022,0.0013786119258435109,-0.0031692294473344494,0.007841959151168412,-0.0009707000086967834,-0.006968242285103862,-0.021867656107995327,-3.542897813428421e-06,-5.5334058433976295e-05,-0.00017450123173821578,-4.2281287356474035e-05,-0.0019913364519406175
2023-02-15,0.010301435905128008,0.007254909257214229,0.02174089186446267,0.015855768741115606,0.011243682753991128,0.011001785164783819,0.0026197829248690648,-0.00330461484669536,0.005250408491209754,0.013696805634827258,0.020874123793494712,0.0206838576658359,0.0008176251003392089,0.003918156606836622,0.0004599179754945387,0.004512831858562365,0.0031981779918599847,0.008245872462519009,0.003603716831415628,-0.009240917746189315,-0.00014123494882070078,-0.00013735581333156624,-0.00015438938003575932,-0.00027100915488474826,0.00895537563949493
2023-02-16,0.017615467631457958,0.014100005662526047,0.015854647364726564,0.0071313423875011776,0.008538338614302678,0.0021945142427153876,0.006067171241024445,0.015274528413754599,0.00903272640219121,0.0053076096530605445,0.0037165416607746575,0.012555851053367779,-0.005011039356961224,0.0038563325639363244,0.0010028266605908954,-0.005610012804599342,0.00870847182665343,0.006244406361546608,0.011401678844842153,0.04081921257995178,0.0003153079321221692,0.00028736034177576124,0.000475814699700251,0.00024647606052758634,-0.0035823898530185296
2023-02-17,0.004417977795957033,0.005837074375001435,0.008900804805699311,0.004440174256730493,0.009577967480935277,-0.0029122095257027576,-0.00823822936998379,-0.0037918368747089978,-0.008394825060677699,0.006614510919149663,0.004407147395433894,-0.001995042771733218,-0.002298656973356664,0.005900706849350726,-0.006430399432493538,-0.00253845738760226,-0.0025351989548816406,0.0031789515283015732,-0.006732201725276698,-0.009779745329727843,0.0005348732472496956,0.00011617124984906812,0.0005194868604343632,0.0005928132181650232,0.0021892980257934604
2023-02-20,0.016517486565029025,0.008456988785787073,0.012221234577860066,-0.0007055100599993079,-0.0044595502760802035,0.002319701319048288,0.012796938924538438,0.006168850213753456,0.024940997845103022,0.011659518090170193,0.011614058162112528,0.00796540030677755,-0.0012203966906275576,0.00016855223031296844,0.001520228578013586,-0.010613061210119568,-0.002837025578002943,0.0039710503958455354,-0.002064059112799309,0.010532200870859524,-7.999130870391647e-05,-0.00018337192219255506,-9.066936713143186e-05,3.7928951350925345e-07,0.0018140895720244966
2023-02-21,-0.021036402866831245,-0.017626071709535365,-0.022291843341832932,-0.017404572416313692,-0.009660640464228766,-0.020788495403492674,-0.007299537213449308,-0.011506658124539682,-0.004717331513441496,-0.024996989112574138,-0.012026696642970238,-0.02931469939436036,-0.01276564454192366,-0.016465224052330835,-0.006269948894541506,0.0003500254670286418,-0.0012382895936849955,-0.0036106752207626745,-0.007997888186757464,-0.038532326725581476,0.0003552180714906989,0.0007349964445881143,0.00040064513017032085,0.0007071403352857967,0.004901120856253459
2023-02-22,0.005266868614080172,0.006670085453522181,-0.001397328402809813,0.00896637027401067,0.008362892781414331,-0.0030861521899056546,0.007773393798985645,0.00890346857514157,0.027847135085360797,0.008269372494057913,0.006278440736624244,-0.00520851781434194,-0.0033243905070326927,0.00019476819926389814,-0.001303869439909901,-0.0035511534095715655,0.009744971991272403,0.00724127967747697,-0.001863715932034913,-0.0022422069636024375,0.0003503331789893046,0.0004943282127278729,0.00022660288707651056,0.0004971279748510687,0.00014304046268438802
2023-02-23,0.00257586900878679,-0.0008429767769992918,-0.00535800983745765,-0.00786513677951176,-0.004668279972486472,-6.956989014920501e-05,0.011589395642040902,0.004150267007992558,0.0035165674974546785,0.0027451703339459576,0.002979732977685584,-0.004316689094211628,0.002851274132514825,0.0031706628799861502,0.0008146971948877711,-0.0034268053464264064,-0.011386625102404532,-0.00808132055569764,-0.0026958379228778804,-0.0017620642444682606,-0.00018617967698599924,-0.00023359545406091356,-7.79527469229849e-05,-0.00021474487655494766,0.0007583172387442699
2023-02-24,-0.0004330313535580114,0.009190019859449497,0.008019265807727941,0.003419588326845415,0.008094736243677073,0.005130302100997136,0.01265056080774581,0.010327664506316198,0.01058643001157109,0.002790897032367099,-0.007212679948016897,0.004304122862852198,0.002882002256947376,0.007308515859527059,-0.0005889667577990609,-0.01811084007567529,-0.028706122179847075,-0.00723795043260241,0.003175113690022586,0.011067381953038524,-2.833548534148966e-05,0.0001974626804589416,0.00042221349939318203,0.00016028470354798423,-0.002099703315549731
2023-02-27,0.004725331885174741,0.00145110626672871,0.0012401129250698157,0.0007979561450485242,-0.026787557078500997,0.002180704611291958,0.005754199339336701,0.0076456333140475525,0.010895594263173498,-0.0013686962162988816,2.897297828802377e-05,-0.004863132158400176,0.0034733468423332296,-0.0005985185956195584,0.0026416534920737696,-0.002635869473827856,0.01756314250540368,-0.0004522022691112013,0.000921452214565399,-0.001934756805335164,-0.000366795615694222,-0.00025940676633081424,-0.0005263581747677079,-0.0010238452643767302,-0.011921865176859642
2023-02-28,-0.020021377785246226,-0.0185261992478494,-0.02854164092267927,-0.009768974760760675,-0.019310422834103554,-0.004789053221432211,-0.005244606981267335,-0.016915501687487157,-0.014038932773330369,-0.024122886646953466,-0.007589250719123955,-0.011392457559058163,-0.005758698541730703,-0.010250484124616573,-0.0019631613146042625,0.0013908252653237441,0.005308797333805231,-0.006297448348813416,0.01034669652873995,-0.008846196153551353,0.0005317866419356865,0.0002582779986616122,0.00046168330516401315,0.00042251862560101395,-0.005818943658756279
2023-03-01,0.0019100321024343473,0.005516345639491809,0.007460430862537892,-0.00718476653152839,-0.00583677610168227,-0.005656361960925775,-0.006188120771864213,-0.006020027684379756,-0.004209680492935868,0.0015330261469187739,-0.01004294172906081,-0.010193305109479469,-0.00012849496264631622,0.0009952278394892973,-0.002923827695796251,-0.001987110484044508,0.008276508838304174,-0.011681833918015545,-0.0038516320448715195,-0.023719021382503355,0.0003774079600559228,-6.950217344087512e-05,0.00037306373343241807,0.00022313791186245706,-0.007634596476659842
2023-03-02,-0.019916293061311645,-0.022454988864141993,-0.012268209354586229,0.004982655140476557,0.005461150354552881,-0.0067539594681309476,-0.031424536029627526,-0.03034233773879025,-0.020261982075163106,-0.01566777072248712,0.002661588250498042,-0.0017485587443510425,0.0005377216005982219,-0.005560893967514276,0.004244927071461595,0.012481512579009807,0.010336424313225862,0.013901271380475502,0.004835970556935698,-0.008575870053951716,0.00011416115316181672,4.120507672083543e-05,0.00012969465886751894,-3.7522808031465236e-05,0.0039340835667093545
2023-03-03,0.004636326895320228,0.0017448138701074457,0.0008611508484269955,-0.007503844773462727,-0.008997316817925434,0.009217718684929599,-0.006477115144377392,-0.007037975061090364,0.01170707148317634,-0.0021162517245611238,0.009792114118361686,-0.012418458677845533,0.003156115942285412,0.005106179231890953,0.004733111700821986,0.012139830948132594,0.00931742143391735,0.017989059728100887,-0.004437529609041945,-0.015465166602943952,-0.00034589709413645564,-1.0396078161301623e-05,-9.643211326352784e-05,-0.0003398760636467115,-0.0026500009595506386
2023-03-06,-0.004117159996371577,-0.00783952977199202,-0.01661394302606843,-0.022450576807251394,-0.02314859181305242,-0.01705562459844772,-0.008399350014013117,-0.0009717308013234807,-0.007981190162478528,-0.005921453709527168,-0.008350766641694363,-0.009937905736718221,-0.002446524552339826,-0.008939169632551444,-0.004561975523604621,-0.013417371221177832,-0.0016195498731880042,-0.01648699010938863,-0.005338022928113315,-0.01248962764578316,0.0003524829346340583,0.0004405095314151605,0.0003072516195986347,0.0006415175720667178,-0.004181865797329749
2023-03-07,0.0024429130046162853,-0.0007065137066058298,0.0014668414705758873,0.004358881279399962,0.009244813926062176,-0.002711927078856878,0.0024683276118462423,0.000977431730014514,-0.003388919939786094,-0.004838843435600826,-0.0002465877454785379,0.002120101019428251,-0.0020257376721419624,-0.00794379641089953,0.007784054210674117,0.004026582675568542,0.0012761756987112582,0.009516070400716808,0.0037451524169758157,-0.007549616554164147,-3.015849277853707e-05,-0.00019703068838564355,-5.513252905614344e-05,1.2230439330171875e-05,0.005722207626560125
2023-03-08,-0.0011451426310220463,0.003915534942549164,0.01168200173040554,0.01240167230704173,0.013415449465574776,0.011235261452167085,0.0006933381417327571,0.009974323643551499,-0.00551379463257899,0.006650016345707855,-0.002244842627568554,0.0024037341245675063,0.0011309450662005107,0.0013839513191558459,-0.0012283777865877616,-0.01666236300714256,0.0034461102662966146,0.00667618773559811,0.015415678176386807,0.008944662362713494,-4.747230906284366e-05,6.0942935763917105e-05,0.00014234985538879184,-3.3710379889188006e-05,0.006801123080969895
2023-03-09,0.0066030718769163315,-0.001186977432023225,-0.007674119932992825,-0.016391700847678894,-0.007263168423191725,0.0008886685257166445,-0.004395834092437131,0.00015386085197334302,-0.01089736877863276,-0.0013255309516892657,-0.0030892819165628665,0.011550357276445756,0.0027569319241123706,0.0022405450052738855,0.0011545999441794435,0.01165817856148912,0.007821031678231078,0.016699942732916497,-0.0010592673353510252,0.004721688721278927,-0.0003587886391438188,-0.0004138447186807594,-0.0007966265415664394,-0.0006302448661887686,-0.004496740193884798
2023-03-10,0.0038491361919705826,-0.001997730239829998,0.0024756784794636513,0.02187072073284882,0.02354122207947209,0.00621447290569732,0.004529942969113071,-0.0059277177739631755,-0.0084817888407487,-0.0010434101725817612,0.009988920438423515,0.012310434340415982,-0.007048610353910312,-0.000882455617602963,0.004816823186954868,-0.016944612622053507,-0.025789206264194828,-0.018103431706091397,0.017893699357522094,0.0028037058157848235,0.0007907837927108528,0.0007312487340080205,0.0011079042269254804,0.0009249125502539892,0.03418413719475163
2023-03-13,0.004205012779448236,0.01977392159880949,0.00553198250323871,0.0028677166458425394,0.009437082436686586,0.009141936969151892,0.0011280275456076235,0.0056398894530811155,0.013787555652005876,-0.0018347482331228637,-0.0019100419831356752,-0.013152164265386342,0.0020140084033334134,-0.003594218072900179,-0.0028257724661523726,0.0067447034401473685,0.003283344647021031,-0.003829519947451799,-0.010761042209997601,-0.012574574584336185,-0.00017352133861337117,-6.532574001293694e-05,-0.00034726299032395195,3.289013675697108e-05,0.0036730021425170145
2023-03-14,0.009879075542442056,0.016650198419975705,0.006282652842137833,0.002572850162764237,0.0013113155562891011,0.0016295140692669172,0.009588010337188601,0.00547581433141782,-0.007667171283508519,0.005569524391728623,0.006060670451307953,-0.00670175925095015,0.005377185521020445,0.012197758517257289,-0.0028109792167470967,-0.000537388785590941,-0.0008599639926336273,0.00420647574037109,-0.009674371749357983,-0.01589825447156489,-0.0002056183384728637,-0.0003688560960538142,-0.0003725775809473582,-0.00047891074321598174,-0.003529940427885161
2023-03-15,0.009901913504250409,0.01608117820362645,-0.001181579850393957,0.009719212882412367,0.0028988335451250987,0.020317555273068902,0.025594722578702565,0.01715361478051292,0.036381354865651604,-0.0042820572628446555,0.01714608424197108,0.01558842668535785,0.010561250236221368,0.011036223143994562,0.013981987667184264,0.006431222525173965,0.021148497562941043,-0.0007037222684951067,0.01087253240663664,0.005052961669650591,-0.0004894643090898081,-0.0011305209225129676,-0.0007785428650866058,-0.0012989726785166413,0.00023075761530679212
2023-03-16,-0.017097742105381668,-0.01828869364446567,-0.010097916215029656,-0.01073555722058727,-0.001510768661580935,-0.010693266861950048,-0.020532916224432658,-0.015294360484484003,-0.012647392818551895,-0.011197929693164785,-0.006884337221996465,0.0019109230801462648,-0.0016449501088835739,-0.006175713137068647,-0.00266886777225369,-0.0014148183923724088,-0.002462541852675657,-0.014245864799493602,0.0017673119706242725,0.0022458547517429043,0.000305705101374331,0.0002862298894891876,0.0005781599780445237,0.00020119775441229253,0.0016813106476066854
